index,seed,ok,mass_kg,inertia_scale,cl_alpha,cm_alpha,wind_speed_mps,wind_direction_rad,w20_mps,density_scale,sensor_scale,init_altitude_offset_m,init_airspeed_offset_mps,init_yaw_offset_rad,simulated_time_s,rms_cross_track_m,max_cross_track_m,rms_altitude_error_m,max_altitude_error_m,rms_airspeed_error_mps,max_bank_deg,max_alpha_deg,laps_completed,waypoints_reached,estimator_position_rmse_m,estimator_velocity_rmse_mps,estimator_attitude_rmse_deg,estimator_yaw_rmse_deg,final_gyro_bias_error_radps,final_accel_bias_error_mps2,min_cov_eigenvalue,wall_clock_s
0,1.48943824e+19,1,13.2454991,1.06682157,4.70813245,-1.33735237,2.88173575,2.70564878,13.749399,1.06473257,0.899884926,-9.32935952,2.23000634,-0.381836659,299.996,9.69769819,41.6852354,1.08836528,3.34207916,0.82365937,40.0492181,11.8916193,2,12,1.71283254,0.418947778,2.0957434,1.88912164,0.00185727891,0.267893061,2.22278795e-06,2.3721996
1,1.45777758e+19,1,15.4702786,1.11193826,5.19873477,-1.03512077,6.20110442,0.442835366,11.7210578,1.02792771,1.35160064,-0.970386875,2.02578819,-0.283735653,299.996,15.1955043,65.1110268,0.982858857,3.64896775,0.833679405,40.8777125,14.4270618,2,12,2.2199621,0.362131221,2.21882541,1.47154102,0.00181322156,0.20014577,2.22189364e-06,2.30497517
2,7.82295175e+18,1,14.115044,1.03448415,5.44362674,-1.15717424,5.76406565,-0.991007747,4.57208438,0.967292606,1.09818373,4.09552079,-0.843363539,-0.0232789331,299.996,11.2218536,42.8662809,1.08062651,4.32897241,0.852311661,39.6602923,12.7855169,2,12,1.40523647,0.193946614,1.34699469,0.754441093,0.00112172429,0.196698611,2.22185231e-06,2.31742859
3,1.01641172e+19,1,12.8192095,0.950521631,4.23806109,-1.08598999,8.62694231,-1.03143201,2.92353545,1.00773211,0.848261508,1.78594538,-1.93060264,0.215713109,299.996,14.7785409,59.1984392,0.681050563,3.66728596,0.683442239,39.771529,11.9508444,2,11,0.932192119,0.129920991,0.940215466,0.815383258,0.000946214561,0.0201890141,2.22163229e-06,2.35452662
4,2.01920172e+17,1,15.3483795,1.03882514,5.86885156,-1.37623122,9.5169519,1.71023527,9.46756337,0.879866045,0.931763562,3.9257747,2.8355912,-0.145940567,299.996,28.0882861,109.971163,0.764482248,4.39411886,0.801675097,42.1332516,12.4919383,2,11,1.31910863,0.279985018,1.34271149,1.1752497,0.00191738236,0.217370856,2.22171197e-06,2.29210112
5,1.46839111e+19,1,14.642796,1.00010306,4.96036259,-1.36112711,1.52171933,1.8042067,8.4247431,1.08159943,0.697456713,-12.9428363,0.124199143,0.174052465,299.996,12.7995942,61.1021574,0.729418634,4.13304734,0.68742965,39.8343605,11.9165138,2,13,0.94024476,0.278440105,1.75541588,1.43783174,0.0017465678,0.173257707,2.22235711e-06,2.28823949
6,1.70688253e+19,1,13.0792478,0.997777655,4.93452517,-1.19306778,0,-1.15863203,5.38634287,1.09278773,1.03378711,3.48675831,2.15472871,0.125165217,299.996,9.76600495,41.4752776,0.739390464,3.39106575,0.696231447,39.3329976,9.98738623,2,12,1.59938462,0.176561012,0.796155097,0.669374161,0.00106078186,0.0323067441,2.22192795e-06,2.35592653
7,6.48046709e+18,1,13.9787413,0.908210935,4.38412437,-1.30267846,2.80643093,-1.98313668,5.80798395,1.04880882,1.54605845,0.286944583,0.199540668,0.322712957,299.996,14.0775088,57.7097344,1.85240464,5.69900006,0.70097647,41.6435583,12.5533128,2,13,2.77068848,0.257606153,1.8801008,1.29571082,0.00322415977,0.232955003,2.22274312e-06,2.33571038
8,4.29895717e+18,1,13.41162,1.03342094,5.0668482,-1.32097032,5.72992543,-2.95787732,5.23922495,0.954548103,1.06787517,8.89406329,-0.870025565,0.330372452,299.996,15.5168965,61.0478717,2.50396042,5.64082745,0.662470474,40.0841388,12.4566867,2,12,2.69326791,0.218102505,1.59335899,1.09037233,0.00101120428,0.183438933,2.22173402e-06,2.33064004
9,2.83302085e+18,1,12.3960492,1.06544879,3.88505774,-1.22368824,0,-2.03126575,7.46303664,0.990492368,1.53841469,0.504780369,0.348370005,-0.617283244,299.996,10.5003185,41.2396768,1.16418984,3.83833203,0.682606399,40.1708743,12.5803748,2,13,1.95145529,0.250434789,1.31021188,1.09007732,0.00209062789,0.13475443,2.22245347e-06,2.33517515
10,1.41436937e+19,1,14.4167771,1.00156314,4.72921514,-1.19115208,7.8956674,-2.07741819,0.657228922,0.936082604,2.16145139,-7.07012626,0.513883121,-0.557008184,299.996,11.5215776,41.8213777,0.946007926,4.59852341,0.70458474,42.6790511,14.839548,2,12,4.58462478,0.225133579,1.61151921,1.15688784,0.00113549545,0.133301625,2.2216642e-06,2.34080188
11,7.25418055e+18,1,13.7863486,1.02840934,5.80766575,-1.40164718,8.06891287,2.1642552,4.68353945,1.03677567,0.805452256,9.64829576,-1.71253452,0.0522624237,299.996,15.523901,55.5197339,0.915406596,3.90032356,0.618042013,40.2113388,9.74519444,2,12,1.04854846,0.163000488,1.14215134,0.907751991,0.00266346544,0.121692505,2.221709e-06,2.30747738
12,1.16842951e+19,1,15.0449241,1.03455746,5.38619306,-1.24825071,7.50479744,-0.0943077443,2.05592256,1.00778027,1.90547164,-13.6160503,0.496620874,0.481222527,299.996,14.7155295,59.7002244,2.31894013,6.27035388,0.634699145,41.1753592,12.2187532,2,11,2.81007423,0.215568343,1.80692323,0.908930832,0.00387065283,0.161755297,2.22166831e-06,2.29676978
13,5.580139e+18,1,13.5525814,1.04953504,3.9436027,-1.35577976,7.89606237,-0.759495053,11.0512373,0.990546474,1.65495528,21.0695979,-0.341325164,0.516172933,299.996,15.355191,69.4888066,1.20459439,5.15537916,0.818460188,41.2470354,14.8664557,2,12,3.48123978,0.400560643,1.93003487,1.32113839,0.00472453152,0.260865518,2.22192878e-06,2.2939433
14,1.53837332e+19,1,13.9841673,1.03639119,5.32665988,-1.42489116,6.37315133,0.883332564,2.56355253,0.970938102,1.42779059,17.8718827,-2.29379417,-0.204110946,299.996,11.720897,44.190819,1.20204513,5.36379441,0.592383115,43.3694531,11.0465527,2,12,2.08487493,0.213519438,3.24499552,1.30972082,0.00333381269,0.326748684,2.22164674e-06,2.29956959
15,1.16548474e+19,1,13.5907229,1.02067294,4.87621767,-1.17245414,8.96502547,1.08408999,0.5,0.937844401,0.924742768,-18.1547038,-0.522512776,0.026119818,299.996,27.8687799,119.846118,0.675833019,3.95495726,0.637295429,37.5145003,12.0858206,2,11,1.04448196,0.105529125,1.38161413,0.846067508,0.000892251003,0.189750538,2.22155751e-06,2.31366419
16,4.50526388e+18,1,14.5609666,0.937116838,5.40553796,-1.44927667,10.8565052,0.750185916,0.787572273,0.986942242,0.763121443,5.21683355,-0.718481274,-0.00204692492,299.996,45.8129309,186.396811,0.720177466,4.27257692,0.785215613,39.1026294,11.1504602,1,10,1.73077541,0.0830217921,0.671664525,0.453071742,0.00130769172,0.0760137577,2.22154329e-06,2.29281037
17,1.3645339e+19,1,14.3050028,0.927651953,4.26870976,-1.29174631,2.34276281,-2.99003799,11.7190719,1.03006566,1.42211011,-0.563708185,-1.20452298,0.295017573,299.996,10.3180547,43.1345681,1.22322768,5.74766957,0.80883021,40.6223808,13.1264158,2,12,4.00840685,0.410016227,2.39375376,1.90630956,0.0011109398,0.286621535,2.22243462e-06,2.29785585
18,3.24878558e+18,1,11.8505673,0.968131512,5.24197532,-1.20480559,8.06357541,0.33772409,6.50663214,0.984381778,1.04484405,-11.2720746,1.43276624,-0.35140254,299.996,16.2557247,79.9157499,0.74756117,3.32318284,0.647736395,40.5677233,9.06055551,2,11,1.47648962,0.228568645,2.00439999,1.15673511,0.00103317176,0.268883275,2.22162835e-06,2.33541807
19,2.44536736e+18,1,13.0192581,1.02401383,4.4423489,-1.25252938,0.0488556263,0.271181936,4.12611774,1.01609895,0.987933449,-12.5717337,0.0332009143,-0.555591522,299.996,10.147513,41.3874828,0.99411765,4.7730624,0.617778367,39.8187736,15.5191479,2,13,2.45525736,0.169202536,1.47733765,0.64371268,0.00184436369,0.200254207,2.22197991e-06,2.32417456
20,1.67309509e+19,1,13.0201568,0.952343573,5.3985653,-1.14000477,4.97597769,-0.694633643,6.68935007,1.05401908,1.24441912,-3.9061621,-0.678483316,0.385410816,299.996,12.2336061,48.5958348,0.839135672,4.57860871,0.701609456,40.1485412,11.9709709,2,12,1.27949607,0.235687942,1.25985237,0.839191577,0.00137522318,0.125343159,2.22193967e-06,2.29451489
21,5.39531741e+18,1,11.9143564,0.958195731,6.14799282,-1.35405017,0,0.847362321,11.6942206,1.01245552,1.63247252,-2.97593534,0.975069954,0.0324477661,299.996,11.7703454,41.5229893,1.02199337,3.59962555,0.831544045,40.3631888,7.71963241,2,13,2.39973229,0.3736762,2.44451115,1.87172462,0.00252527466,0.169814674,2.22269492e-06,2.28436336
22,1.76316369e+19,1,14.6320773,0.926939659,5.87552253,-1.43541743,2.02868489,2.61715526,1.4637768,1.01171726,1.25501796,-2.69897232,1.06300106,-0.281850955,299.996,9.81682871,41.5099585,1.35760658,4.17187367,0.756534736,39.3064306,9.8207814,2,12,1.96202903,0.137094004,1.26238906,0.629608068,0.00127448212,0.188946996,2.22182457e-06,2.37391715
23,1.80724492e+19,1,14.3843683,0.902709618,3.82698403,-1.33384314,2.32842627,1.47883259,6.35288165,1.05519386,1.58802283,4.77520851,-0.22863832,-0.166627724,299.996,15.7126518,66.6423264,0.787767934,4.14087393,0.759750823,40.1100354,13.0299658,2,13,4.61571482,0.255409273,1.52036017,1.3382033,0.00162978435,0.0323602991,2.22229488e-06,2.31519191
24,3.88334526e+18,1,14.5542312,0.915078971,5.72858488,-1.29557481,6.07137193,0.259543406,16.7481913,0.935504095,0.892944389,1.7924666,-0.38329164,-0.216015779,299.996,13.7784472,58.5456155,1.1812833,5.54994888,1.0233673,41.722153,14.3172962,2,12,1.76398368,0.55090621,3.2458578,2.63428876,0.00136877124,0.191406818,2.22261781e-06,2.29380255
25,1.35936489e+19,1,13.6674943,0.989131386,6.58541072,-1.01500065,6.53662361,2.97541277,6.18846237,1.06124625,1.05144668,0.504162367,-0.178847719,-0.0202906014,299.996,12.8967219,49.2519625,0.67431016,4.55220795,0.635914336,40.2407172,8.78959264,2,12,2.9794618,0.212841372,1.68181354,1.18927879,0.00142933681,0.357431434,2.22182193e-06,2.28857061
26,1.72182545e+18,1,13.1309132,1.05869225,6.41149987,-1.22878703,3.15235621,0.806886548,11.0791294,1.08819489,0.659224284,1.78726496,2.24372364,0.448435612,299.996,13.8184728,56.9982016,0.796022086,4.60318009,0.697857631,42.2036334,8.61975684,2,12,1.55924596,0.365625754,2.09024631,1.79740132,0.00221276564,0.0820797432,2.22248432e-06,2.32688088
27,1.44711353e+19,1,13.0626163,1.04567592,4.16360355,-1.25891353,0,-2.75816038,8.66353289,1.06307756,0.843023675,-2.79587945,-2.21429494,-0.260912385,299.996,11.0494195,41.2482573,0.736554539,3.48200874,0.739718516,39.6989178,11.0896559,2,13,1.79980397,0.292679277,1.36706918,0.981837689,0.00237252857,0.179131215,2.22245064e-06,2.34922462
28,8.40863721e+18,1,11.2623625,1.02760586,5.32385842,-1.21861676,10.1498667,-1.07684975,9.39190755,1.01703166,0.876039367,-0.984228727,1.36514412,0.135125666,299.996,27.1714749,145.108395,1.14558047,4.84169703,0.744849437,40.8488832,8.95872086,2,11,1.60433437,0.327565276,2.3657132,1.5918739,0.00248385778,0.302654696,2.22189e-06,2.28469514
29,1.50571943e+17,1,14.3722765,1.13153077,6.08118999,-1.23750286,9.07907838,2.83309305,9.26793789,1.01071179,1.21039896,-16.0218578,-1.42275855,0.310019795,299.996,16.8945208,71.8491212,0.660451201,3.25370726,0.797100132,40.1959521,10.9715865,2,12,0.981232528,0.340049594,1.5537759,1.39260865,0.00147841146,0.125503349,2.22185996e-06,2.29721127
30,8.42731611e+18,1,14.7845782,0.930800102,6.66744616,-1.32532925,6.33557615,1.21871175,7.37203248,0.944362372,0.967776281,3.32722315,-0.76209441,0.0184669297,299.996,11.7937829,45.8218386,0.728165435,4.06285126,0.721439467,41.1418355,10.8807439,2,12,1.63768375,0.258017772,1.30030619,1.12726593,0.0011173032,0.182520101,2.22174237e-06,2.3188379
31,3.36242301e+17,1,14.0356148,1.08294458,5.023479,-1.50419622,4.8452084,-2.44330305,7.70659691,1.01709155,0.501253734,1.50494507,-0.185467689,-0.112536254,299.996,14.8481345,78.0739261,0.719400728,3.89702677,0.712633033,42.1309818,13.3009804,2,12,1.02618772,0.222109868,1.91290589,1.59110536,0.00125756993,0.097824352,2.2220836e-06,2.32002395
32,1.54487836e+19,1,13.507833,0.926914591,4.88036545,-1.24150564,8.08639706,-0.0991391015,11.5120146,0.975274985,1.06792484,4.36284146,2.37471449,0.16401727,299.996,16.3850713,79.2006392,1.08434437,3.66680534,0.754838771,40.3912774,11.3377975,2,12,3.49517009,0.325369931,2.26377909,1.44751331,0.00223232898,0.20025237,2.22175524e-06,2.28538711
33,1.83855714e+17,1,13.4678882,0.975365225,4.21676415,-1.03033349,7.03413396,-2.78621781,7.56143236,1.02708947,1.24406202,0.95104921,-1.93720111,-0.207999263,299.996,13.4547493,59.0290815,1.0707937,4.60083146,0.721006059,42.5467975,11.8968487,2,12,1.51122815,0.324746406,2.19931105,1.45032348,0.00205847836,0.320906971,2.22182652e-06,2.3224705
34,1.20127306e+19,1,13.8825626,1.03879691,4.37438196,-1.22029829,0,1.43885527,9.44147908,0.94599554,0.86689347,-0.61305677,-2.10282399,0.175937718,299.996,10.7351304,41.3678066,1.72178408,5.65809467,0.692580375,43.0999444,12.5886709,2,13,1.77968843,0.301588049,1.35291075,1.1518043,0.000712180118,0.0216287442,2.22271462e-06,2.31839314
35,1.35728626e+19,1,12.6585036,0.985678897,6.57798254,-1.19182043,0,-2.17543548,6.4069662,0.976077902,0.808231004,4.70374245,-1.98353023,0.308906867,299.996,10.705816,41.1730868,0.671945445,3.54134576,0.62468207,38.4741044,8.93732153,2,13,1.98479844,0.222955663,1.97563365,1.37674295,0.00320602809,0.280357529,2.22245543e-06,2.33261913
36,2.02802772e+18,1,13.8550573,0.961939333,4.79145098,-1.28847426,10.61736,-1.99118954,6.93210574,1.0194272,0.996242287,-6.85085806,-1.48300108,0.36268079,299.996,11.5193324,48.2555578,0.748878067,3.82434617,0.727400562,42.2382492,12.2177019,2,11,1.18984231,0.221838872,1.54047522,0.912981364,0.00245460912,0.267564167,2.22170328e-06,2.2764498
37,1.54797336e+19,1,15.3468775,0.917718993,4.60797815,-1.1269788,6.55972936,0.462219757,10.071322,1.02029204,1.38205994,4.82336907,-1.2029716,-0.0830906187,299.996,14.8395856,69.5956326,1.23858242,4.5594739,0.967355187,40.4885841,12.2672383,2,12,2.51640829,0.354957388,2.48859476,2.0184995,0.00151216506,0.0836707906,2.22192246e-06,2.29659784
38,4.19273307e+17,1,13.4334559,0.971386868,4.56841078,-1.21223709,5.54587371,0.265546521,7.34465581,0.889420955,1.47927076,1.86534814,1.15600365,0.366169855,299.996,14.9600413,65.9381685,1.03116413,5.28489858,0.795208706,40.8535051,13.9381563,2,12,1.49498612,0.27208897,1.50091547,0.951113828,0.00126750928,0.103290751,2.2218231e-06,2.3244813
39,4.96849645e+18,1,15.2062138,1.0304775,4.73518372,-1.36831373,4.2227925,2.58325547,5.47962153,1.01758578,0.939615217,4.59259085,3.81595075,-0.159670355,299.996,10.0689043,41.5351035,0.904006871,4.22323533,0.67611724,39.6923689,13.2483968,2,12,1.66104575,0.198493822,1.27775699,0.986004625,0.00112312452,0.184253444,2.22196044e-06,2.31943742
40,6.67797398e+18,1,14.8361104,0.986376779,5.09514934,-1.32483292,0,1.40496638,4.73036574,1.00414627,1.10135692,-8.8799775,-0.571019839,1.05891251,299.996,9.91728081,41.5454313,1.02685077,3.4858993,0.678133872,39.8782734,12.0864568,2,13,3.1690554,0.191418962,1.12376605,0.635236537,0.00256392348,0.230553534,2.22206252e-06,2.29547876
41,2.65753904e+18,1,13.6068389,0.970986191,4.62571873,-1.11508246,3.99427491,-0.989917607,0.5,1.02812131,0.805860575,-12.8234322,-1.02613005,0.687468093,299.996,11.7744406,42.5392482,0.67669054,3.96488583,0.627609852,39.6272374,10.9296354,2,13,1.44006223,0.0768213344,0.497814582,0.299127059,0.000542981622,0.0368009696,2.22180908e-06,2.29211718
42,8.89045047e+17,1,16.2598947,1.05086331,4.38869078,-1.15036263,0,1.24237992,3.67852202,0.919964497,1.86733015,-9.91134992,1.97798397,0.218056207,299.996,11.1908905,40.8889354,1.6245373,5.2067975,0.751731378,40.3566297,14.9876404,2,13,1.91460014,0.213816124,1.30228127,0.652259692,0.00256102251,0.163540812,2.22216059e-06,2.33131079
43,1.52858243e+19,1,15.1033517,0.876562787,4.82635102,-1.4616376,5.10323682,1.88383942,2.39363404,0.99930385,0.946170006,-1.14796348,-0.331900418,-0.152832323,299.996,19.4165956,81.6663692,0.821342528,4.12238216,0.762406911,39.2211698,15.3241317,2,12,0.973647267,0.130198615,0.789311546,0.502496194,0.00116676352,0.117645087,2.22177666e-06,2.29030263
44,5.2115785e+18,1,9.55668668,1.0110775,4.98296056,-1.05337239,7.35294809,2.74214876,14.6694683,1.05239585,1.3993921,-22.8521127,-1.45548349,-0.484059964,299.996,16.7101376,78.1398859,1.13761122,5.35130406,0.858136293,39.4389471,7.55785886,2,12,2.46088499,0.466083204,2.85194301,2.28193075,0.000682658186,0.149650088,2.22259015e-06,2.29184907
45,1.18042307e+19,1,13.3345989,1.03583879,5.26426966,-1.01817681,5.56239258,0.544427035,4.05467496,0.98968224,0.874298761,4.77550994,-2.5375764,-0.74702763,299.996,16.0283757,77.8390971,0.942801287,4.47783862,0.635257152,39.2607018,11.521372,2,12,1.15038718,0.161348517,1.35755455,0.623135199,0.00231406364,0.132828209,2.22173706e-06,2.28760256
46,3.21854957e+18,1,13.3221248,0.95427961,5.54851235,-1.48831338,11.6388564,-0.705658816,8.83310308,0.995026343,1.08629885,-10.701492,2.30151659,0.513917102,299.996,30.6401535,160.249066,0.859292629,2.8380615,0.854574918,38.3880748,10.8072076,1,10,2.17820055,0.297152336,2.26937998,1.88805752,0.00198496737,0.213634118,2.22175903e-06,2.31298124
47,1.61444285e+19,1,12.6797048,1.02109953,4.76214599,-1.54566814,5.70583957,-1.49328721,11.6951398,1.00495411,1.5791638,-11.0187414,1.35774796,-0.175337077,299.996,15.5590494,69.9617562,0.814585745,3.24296636,0.800101264,40.8011158,12.7531728,2,12,1.99931141,0.354321767,2.10856458,1.31778592,0.00157974362,0.309282899,2.22248374e-06,2.3368119
48,1.65649531e+19,1,13.3558049,0.92238895,4.83428489,-1.04859797,1.33628819,-0.0914352822,8.58712128,1.05611378,1.14152233,-18.1399636,0.0843302865,-0.15049666,299.996,13.9096363,48.6397678,1.26480116,5.19164035,1.03624275,38.968933,10.0323079,2,13,2.61000443,0.257822262,1.25411587,1.07572145,0.00110461081,0.231928473,2.2221881e-06,2.29914336
49,1.04888945e+19,1,14.4277487,1.0071319,4.96748263,-1.09324968,3.758491,0.970727297,0.5,0.970693877,1.19729074,-0.153618234,-1.54154011,-0.173209546,299.996,15.8897878,70.2559871,1.04677379,4.23152253,0.620489521,39.706374,12.4449352,2,13,1.71121995,0.120078034,1.14639249,0.629626006,0.000536617636,0.130093435,2.22176271e-06,2.2774237
50,4.96994494e+18,1,12.9900725,0.964927072,4.88879873,-1.32860858,0,-1.20005925,7.26417734,1.03024105,0.988414825,0.0398945566,-0.857777682,0.0773336366,299.996,10.4618018,41.6413121,0.769835887,3.80391683,0.657206453,38.6194084,11.0272787,2,13,1.60927375,0.250471618,2.02755969,1.42251163,0.00207919054,0.210282366,2.22207643e-06,2.30424626
51,1.55491128e+19,0,14.66928,0.896223834,4.15411379,-1.07104013,6.7585856,0.923455028,11.6095265,1.01745409,0.85856384,1.42394185,-0.0258475599,0.00936086384,70.616,25.3875618,55.2544219,25.1414929,107.253332,2.36462922,41.4336913,37.6361753,0,3,1.11452023,0.52039239,1.36113956,1.2252074,0.00248119615,0.535427008,2.22784418e-06,0.535375678
52,1.41865031e+19,1,13.078199,0.951661675,5.03694158,-1.08972387,5.08647905,2.11749571,10.3548457,1.01872344,0.947561545,4.82923924,0.430618731,0.339036597,299.996,19.7057422,80.8255411,1.44219338,4.27715123,0.811392404,38.8849444,11.0669713,2,12,1.99351887,0.369143008,1.59403111,1.14111899,0.00053521006,0.169837429,2.22217526e-06,2.32974719
53,1.11504702e+19,1,13.4037598,1.02217419,5.07524307,-1.20224493,7.6214224,2.13050283,8.04682127,1.04303344,1.32412478,-17.2743594,1.32668195,0.479939866,299.996,21.5194435,91.9855249,1.03712281,3.92320373,0.737184285,40.1369506,14.7974219,2,11,1.67494897,0.300689213,2.06035908,1.88933993,0.00175070239,0.151118079,2.22178321e-06,2.28360315
54,4.86762951e+18,1,12.6998722,1.12306506,6.05862776,-1.20599097,4.63729156,1.13039859,8.55060269,0.938202179,1.8161043,-5.59748639,-0.0431422055,0.757074863,299.996,11.6196612,43.846761,0.882565399,3.75631564,0.693914407,40.4761798,8.67917905,2,13,3.77069863,0.340770996,2.48266841,1.83732769,0.00261761989,0.258288792,2.22200945e-06,2.47013937
55,9.35569334e+18,0,13.8447862,1.12409197,3.5700754,-1.08291814,6.08677488,0.716020541,2.51209589,0.978857963,1.03083743,2.6479362,-1.62358457,-0.100695935,77.496,16.4433421,49.6998519,31.7619251,110.00601,2.44278305,41.0251889,30.631278,0,3,0.52045477,0.194318779,1.15545273,0.526307942,0.00103092964,0.347475523,2.22510903e-06,0.58651473
56,1.17937703e+19,1,13.2386546,1.04070156,4.94739306,-1.22410581,5.72720413,1.60592725,8.60201541,0.925868855,1.01619196,-9.97750744,1.54450657,-0.212443994,299.996,17.1139995,87.5227356,0.776985952,4.40173457,0.6626484,40.9520258,14.0251414,2,12,2.56613946,0.259804487,1.66071914,1.39191913,0.00193639561,0.166948538,2.22230387e-06,2.28048159
57,1.74754134e+19,1,13.3290856,1.05228001,5.92464047,-1.27215058,0,-2.11601153,3.16949463,0.955573318,1.18612856,-10.384417,0.740541563,-0.0749770342,299.996,10.1888898,41.1227389,1.40642072,5.52720811,0.605998928,39.1503916,10.0888777,2,13,2.49721127,0.166685327,1.81279409,1.01813551,0.00240767871,0.185662114,2.22194783e-06,2.36291527
58,1.50605153e+19,1,12.3102619,1.00893509,5.07180188,-1.3090446,9.13655097,-2.91226538,1.47377454,1.10982905,0.832700468,13.4391426,-0.402060634,0.0372159219,299.996,16.4400916,74.1519985,0.619815473,3.51412559,0.640926597,39.3102732,8.01774709,2,11,1.52740284,0.094217345,0.846882735,0.513329231,0.00173308206,0.111494806,2.22157702e-06,2.26706064
59,1.38808212e+19,1,11.1023217,0.99972962,4.74262043,-1.17336011,6.02253675,-0.574600355,8.8002726,0.975464342,0.900869177,-1.78298123,1.45178335,-0.0195516871,299.996,13.0516241,44.5111911,0.762722347,4.59493088,0.743498018,40.5665978,9.513046,2,12,1.61250681,0.267389182,2.04532726,1.42426087,0.00265427412,0.160443547,2.22175291e-06,2.30172568
60,1.72271435e+19,1,14.2735069,0.863170205,5.95161138,-1.27138297,3.41725651,-2.50932378,10.927046,1.02026713,1.0532551,-7.59351552,0.361545886,-0.400884523,299.996,17.35989,90.0573465,0.943319459,3.91748235,0.767535099,39.8017325,10.3194936,2,12,2.1509444,0.336792713,1.2893373,1.06270396,0.00140324359,0.138901517,2.2220768e-06,2.29021077
61,3.96459404e+17,1,13.6610834,0.902653236,4.71806616,-1.248138,5.69439518,-2.52616419,8.43973118,0.974044628,0.500635238,1.56470758,2.04277143,-0.35106156,299.996,11.5626672,54.8838401,0.664273007,3.92495286,0.735616496,41.7322141,11.45947,2,12,0.765837561,0.273436977,1.48406164,1.28481986,0.000347278898,0.10091553,2.22190068e-06,2.28943413
62,3.57688729e+18,1,11.7074846,1.01359818,4.87826681,-1.08218743,9.08366852,-1.04670415,10.2647336,0.951948673,0.891623661,-13.1070661,-1.25949398,0.0935171284,299.996,16.5554011,76.9366383,0.964486589,4.64989375,0.841897502,38.8901668,10.6677727,2,11,1.58058132,0.332916974,2.16797839,1.68255958,0.00232003224,0.279451909,2.22190401e-06,2.26002472
63,3.93044525e+18,1,13.1726616,1.15714095,4.94831162,-1.20215962,5.48797688,1.71042423,12.1335125,0.991936495,1.1365812,18.4685439,-2.79029823,0.153115229,299.996,15.2332918,75.5181814,1.04728051,5.14862884,0.967754729,41.9356699,11.3467972,2,11,1.57914944,0.426889512,2.39639723,1.70093444,0.00328907918,0.543467869,2.22235151e-06,2.32186242
64,1.35052712e+19,1,13.8760988,1.00404237,5.85822258,-1.41591754,3.66196815,0.523034748,4.35778479,0.924330505,1.31688033,-7.25701223,-1.49394149,-0.24120014,299.996,14.5592091,66.2357429,0.868553759,3.50385895,0.676843471,40.1091642,11.0061197,2,12,1.87215927,0.171436861,1.48491581,0.832898423,0.00151015507,0.233433524,2.22180361e-06,2.28649214
65,1.14503761e+19,1,11.3581966,0.931219852,4.08403977,-1.05645054,2.66283638,2.86048235,8.23770822,1.06153396,1.11561183,-13.2711246,0.0893435837,-0.592316726,299.996,10.7435867,41.7475957,1.5723786,4.13839739,0.729305733,41.4907353,10.3921911,2,12,1.9883295,0.292203866,2.21382816,1.38666968,0.00146003854,0.167097814,2.22208549e-06,2.29717053
66,3.74892517e+17,1,14.4473591,0.946841164,5.20611924,-1.05488802,0,-1.88554674,8.49316696,1.00730364,1.07825764,-11.3737059,-2.01127258,0.537467413,299.996,10.7976006,41.4129412,1.24394504,3.95440167,0.740014339,40.268323,12.2918614,2,13,1.82654164,0.318255767,1.47722248,1.16152092,0.00198201327,0.0766848555,2.22229353e-06,2.27550427
67,1.65258154e+19,1,16.4140154,1.11777847,4.8557919,-1.24898317,2.34497381,0.97350357,5.83776935,0.937793849,1.18317364,5.81212565,-1.91308054,-0.831217464,299.996,15.2508828,70.8248178,0.906666473,3.64266954,0.749223331,40.3710694,16.0604827,2,13,2.53846789,0.199977637,1.42958859,0.879709689,0.00118205428,0.288231458,2.22222257e-06,2.30001434
68,1.63483512e+18,1,13.3158401,0.916645449,4.50685439,-1.31156849,0.491505602,0.312683587,1.97255684,1.07246414,0.96581324,2.05901913,1.58667289,0.157617604,299.996,10.7706901,41.4449613,1.02055087,5.09967399,0.602916134,40.9684937,10.793872,2,13,1.57383725,0.113539895,1.09832058,0.478742633,0.00213060152,0.178066543,2.22240327e-06,2.29745883
69,2.0361018e+17,1,12.677022,0.907140756,4.34984888,-1.3235357,7.17416865,-1.92080397,5.34092056,0.97630393,0.564261513,-1.65430704,0.129865276,-0.047449763,299.996,11.1500635,42.6248954,0.741229061,4.30151222,0.667685544,40.2728637,15.0927786,2,12,1.4746245,0.171800188,1.33418628,1.02436744,0.00156468099,0.12066022,2.22169433e-06,2.27873012
70,1.63172591e+19,1,12.5336137,1.08313345,4.07220886,-1.08629259,5.80060704,-2.09240506,6.89631207,0.910510953,0.801809579,2.86954085,2.26290511,0.319570814,299.996,16.2701943,86.5292336,1.48355005,4.58756681,0.706971834,39.9395714,14.7636091,2,12,1.75221162,0.240569731,1.35032308,1.17983486,0.000610457994,0.111986629,2.22185178e-06,2.32685185
71,7.77708152e+18,1,13.917197,0.75516646,4.78483847,-1.24996722,3.98226607,-1.87673566,8.79771201,1.04045599,0.952005534,9.28683636,-2.17750307,0.138364423,299.996,12.582998,56.1738713,0.818262415,3.61307363,0.956103677,38.4187038,11.7591596,2,13,2.47748359,0.294335378,1.42725198,1.10293723,0.000383670648,0.0589439087,2.22200884e-06,2.3236235
